snapshot,demand_mw,wind,hydro,thermal,solar
2030-03-06 17:00:00,6357.81963,0.49746,0.97425,0.64055,0.17974
2030-03-06 18:00:00,6357.81963,0.60407,0.97425,0.58713,0.04921
2030-03-06 19:00:00,6160.85172,0.63894,0.97425,0.54721,0.0
2030-03-06 20:00:00,5914.64184,0.63335,0.97425,0.52194,0.0
2030-03-06 21:00:00,5668.43196,0.6809,0.7794,0.47004,0.0
2030-03-06 22:00:00,5422.22208,0.79441,0.7794,0.3851,0.0
2030-03-06 23:00:00,5176.0122,0.77457,0.7794,0.36697,0.0
2030-03-07 00:00:00,4897.33101,0.74986,0.77321,0.34758,0.0
2030-03-07 01:00:00,4753.0098,0.79141,0.77321,0.31031,0.0
2030-03-07 02:00:00,4656.79566,0.80825,0.77321,0.2909,0.0
2030-03-07 03:00:00,4608.68859,0.83812,0.77321,0.27045,0.0
2030-03-07 04:00:00,4608.68859,0.84237,0.77321,0.26832,0.0
2030-03-07 05:00:00,4704.90273,0.83938,0.77321,0.28079,0.0
2030-03-07 06:00:00,4993.54515,0.83452,0.77321,0.31613,0.0
2030-03-07 07:00:00,5426.50878,0.78392,0.77321,0.39084,0.0
2030-03-07 08:00:00,5763.25826,0.72343,0.77321,0.45955,0.04397
2030-03-07 09:00:00,5859.4724,0.64062,0.77321,0.51201,0.13694
2030-03-07 10:00:00,5859.4724,0.67943,0.77321,0.49256,0.22662
2030-03-07 11:00:00,5811.36533,0.6024,0.77321,0.52567,0.23095
2030-03-07 12:00:00,5763.25826,0.429,0.77321,0.60706,0.24839
2030-03-07 13:00:00,5715.15119,0.4231,0.77321,0.60453,0.16335
2030-03-07 14:00:00,5667.04413,0.50858,0.77321,0.55622,0.11582
2030-03-07 15:00:00,5715.15119,0.59845,0.77321,0.51668,0.12035
2030-03-07 16:00:00,5955.68654,0.51328,0.77321,0.58677,0.05407
2030-03-07 17:00:00,6244.32896,0.47838,0.96651,0.63717,0.06762
2030-03-07 18:00:00,6244.32896,0.36001,0.96651,0.69648,0.01575
2030-03-07 19:00:00,6051.90068,0.41228,0.96651,0.64835,0.0
2030-03-07 20:00:00,5811.36533,0.33255,0.96651,0.66087,0.0
2030-03-07 21:00:00,5570.82999,0.23392,0.77321,0.68286,0.0
2030-03-07 22:00:00,5330.29464,0.23045,0.77321,0.65718,0.0
2030-03-07 23:00:00,5089.75929,0.27089,0.77321,0.6095,0.0
2030-03-08 00:00:00,5018.27045,0.28079,0.76692,0.59639,0.0
2030-03-08 01:00:00,4868.9101,0.39336,0.76692,0.52296,0.0
2030-03-08 02:00:00,4769.33653,0.38527,0.76692,0.51566,0.0
2030-03-08 03:00:00,4719.54975,0.53912,0.76692,0.4329,0.0
2030-03-08 04:00:00,4719.54975,0.68107,0.76692,0.36178,0.0
2030-03-08 05:00:00,4819.12332,0.50532,0.76692,0.46119,0.0
2030-03-08 06:00:00,5117.84402,0.48803,0.76692,0.50391,0.0
2030-03-08 07:00:00,5565.92508,0.60012,0.76692,0.49883,0.0
2030-03-08 08:00:00,5914.43256,0.78097,0.76692,0.44795,0.11007
2030-03-08 09:00:00,6014.00613,0.80674,0.76692,0.44639,0.21361
2030-03-08 10:00:00,6014.00613,0.76813,0.76692,0.46574,0.31217
2030-03-08 11:00:00,5964.21935,0.73084,0.76692,0.47874,0.29988
2030-03-08 12:00:00,5914.43256,0.79144,0.76692,0.44271,0.28203
2030-03-08 13:00:00,5864.64578,0.85376,0.76692,0.4058,0.23858
2030-03-08 14:00:00,5814.859,0.83362,0.76692,0.41022,0.28475
2030-03-08 15:00:00,5864.64578,0.7997,0.76692,0.43289,0.19349
2030-03-08 16:00:00,6113.5797,0.76439,0.76692,0.47896,0.17705
2030-03-08 17:00:00,6412.30041,0.71249,0.95865,0.53902,0.07333
2030-03-08 18:00:00,6412.30041,0.7659,0.95865,0.51226,0.0204
2030-03-08 19:00:00,6213.15327,0.60667,0.95865,0.56934,0.0
2030-03-08 20:00:00,5964.21935,0.57947,0.95865,0.55458,0.0
2030-03-08 21:00:00,5715.28543,0.5357,0.76692,0.54813,0.0
2030-03-08 22:00:00,5466.35151,0.58699,0.76692,0.49406,0.0
2030-03-08 23:00:00,5217.41759,0.59428,0.76692,0.46202,0.0
2030-03-09 00:00:00,4662.01651,0.52354,0.76055,0.43415,0.0
2030-03-09 01:00:00,4527.50007,0.49619,0.76055,0.43251,0.0
2030-03-09 02:00:00,4437.82245,0.39087,0.76055,0.47506,0.0
2030-03-09 03:00:00,4392.98364,0.38511,0.76055,0.47283,0.0
2030-03-09 04:00:00,4392.98364,0.44217,0.76055,0.44424,0.0
2030-03-09 05:00:00,4482.66126,0.31797,0.76055,0.5167,0.0
2030-03-09 06:00:00,4751.69414,0.24663,0.76055,0.58311,0.0
2030-03-09 07:00:00,5155.24345,0.31535,0.76055,0.59469,0.0
2030-03-09 08:00:00,5469.11514,0.31751,0.76055,0.62939,0.13394
2030-03-09 09:00:00,5558.79277,0.35511,0.76055,0.62077,0.15236
2030-03-09 10:00:00,5558.79277,0.3305,0.76055,0.63311,0.16776
2030-03-09 11:00:00,5513.95395,0.29734,0.76055,0.64461,0.26584
2030-03-09 12:00:00,5469.11514,0.25726,0.76055,0.65958,0.22079
2030-03-09 13:00:00,5424.27633,0.30453,0.76055,0.63078,0.17131
2030-03-09 14:00:00,5379.43752,0.42802,0.76055,0.56379,0.14882
2030-03-09 15:00:00,5424.27633,0.42414,0.76055,0.57085,0.10767
2030-03-09 16:00:00,5648.47039,0.37429,0.76055,0.62139,0.08409
2030-03-09 17:00:00,5917.50327,0.41376,0.95069,0.63229,0.04721
2030-03-09 18:00:00,5917.50327,0.21689,0.95069,0.73092,0.01434
2030-03-09 19:00:00,5738.14802,0.24564,0.95069,0.69607,0.0
2030-03-09 20:00:00,5513.95395,0.16969,0.95069,0.70856,0.0
2030-03-09 21:00:00,5289.75989,0.12185,0.76055,0.70697,0.0
2030-03-09 22:00:00,5065.56583,0.19632,0.76055,0.6441,0.0
2030-03-09 23:00:00,4841.37176,0.31468,0.76055,0.55924,0.0
2030-03-10 00:00:00,4643.89095,0.35988,0.75409,0.51408,0.0
2030-03-10 01:00:00,4510.12974,0.36328,0.75409,0.49713,0.0
2030-03-10 02:00:00,4420.95561,0.33364,0.75409,0.50181,0.0
2030-03-10 03:00:00,4376.36854,0.31663,0.75409,0.50525,0.0
2030-03-10 04:00:00,4376.36854,0.32451,0.75409,0.5013,0.0
2030-03-10 05:00:00,4465.54267,0.4042,0.75409,0.47154,0.0
2030-03-10 06:00:00,4733.06509,0.23302,0.75409,0.5878,0.0
2030-03-10 07:00:00,5134.34871,0.16952,0.75409,0.66537,1e-05
2030-03-10 08:00:00,5446.45819,0.14169,0.75409,0.7149,0.1885
2030-03-10 09:00:00,5535.63232,0.14973,0.75409,0.72104,0.29807
2030-03-10 10:00:00,5535.63232,0.11347,0.75409,0.7392,0.36056
2030-03-10 11:00:00,5491.04526,0.12716,0.75409,0.72726,0.32098
2030-03-10 12:00:00,5446.45819,0.114,0.75409,0.72877,0.33102
2030-03-10 13:00:00,5401.87112,0.20498,0.75409,0.6781,0.39394
2030-03-10 14:00:00,5357.28405,0.30499,0.75409,0.62291,0.27545
2030-03-10 15:00:00,5401.87112,0.33541,0.75409,0.61275,0.2256
2030-03-10 16:00:00,5624.80646,0.25047,0.75409,0.68073,0.16921
2030-03-10 17:00:00,5892.32888,0.25631,0.94262,0.7083,0.08318
2030-03-10 18:00:00,5892.32888,0.31326,0.94262,0.67977,0.0306
2030-03-10 19:00:00,5713.9806,0.33081,0.94262,0.65064,0.0
2030-03-10 20:00:00,5491.04526,0.31423,0.94262,0.63353,0.0
2030-03-10 21:00:00,5268.10991,0.38908,0.75409,0.57062,0.0
2030-03-10 22:00:00,5045.17457,0.43076,0.75409,0.52431,0.0
2030-03-10 23:00:00,4822.23922,0.41546,0.75409,0.50656,0.0
2030-03-11 00:00:00,5010.32919,0.39769,0.74755,0.53691,0.0
2030-03-11 01:00:00,4861.29972,0.42337,0.74755,0.50705,0.0
2030-03-11 02:00:00,4761.94674,0.41536,0.74755,0.49974,0.0
2030-03-11 03:00:00,4712.27026,0.48615,0.74755,0.45861,0.0
2030-03-11 04:00:00,4712.27026,0.44963,0.74755,0.47691,0.0
2030-03-11 05:00:00,4811.62323,0.52852,0.74755,0.44871,0.0
2030-03-11 06:00:00,5109.68217,0.50994,0.74755,0.492,0.0
2030-03-11 07:00:00,5556.77056,0.51017,0.74755,0.54285,0.00066
2030-03-11 08:00:00,5904.50599,0.51547,0.74755,0.57984,0.05898
2030-03-11 09:00:00,6003.85896,0.59942,0.74755,0.54911,0.17241
2030-03-11 10:00:00,6003.85896,0.54562,0.74755,0.57606,0.2177
2030-03-11 11:00:00,5954.18247,0.64191,0.74755,0.52216,0.21877
2030-03-11 12:00:00,5904.50599,0.613,0.74755,0.53098,0.34039
2030-03-11 13:00:00,5854.8295,0.57407,0.74755,0.54482,0.36357
2030-03-11 14:00:00,5805.15301,0.52748,0.74755,0.5625,0.34702
2030-03-11 15:00:00,5854.8295,0.51658,0.74755,0.57362,0.32655
2030-03-11 16:00:00,6103.21194,0.53522,0.74755,0.5926,0.24347
2030-03-11 17:00:00,6401.27087,0.535,0.93444,0.62669,0.19462
2030-03-11 18:00:00,6401.27087,0.59206,0.93444,0.5981,0.03628
2030-03-11 19:00:00,6202.56492,0.63294,0.93444,0.55497,0.0
2030-03-11 20:00:00,5954.18247,0.62367,0.93444,0.53129,0.0
2030-03-11 21:00:00,5705.80003,0.54263,0.74755,0.54358,0.0
2030-03-11 22:00:00,5457.41759,0.51793,0.74755,0.52764,0.0
2030-03-11 23:00:00,5209.03514,0.50881,0.74755,0.50389,0.0
2030-03-12 00:00:00,4938.52428,0.49256,0.74093,0.48119,0.0
2030-03-12 01:00:00,4792.48669,0.43037,0.74093,0.4957,0.0
2030-03-12 02:00:00,4695.12829,0.41113,0.74093,0.49424,0.0
2030-03-12 03:00:00,4646.44909,0.43627,0.74093,0.47609,0.0
2030-03-12 04:00:00,4646.44909,0.47816,0.74093,0.45511,0.0
2030-03-12 05:00:00,4743.80749,0.46866,0.74093,0.47097,0.0
2030-03-12 06:00:00,5035.88268,0.46721,0.74093,0.50499,0.0
2030-03-12 07:00:00,5473.99546,0.47627,0.74093,0.5504,0.00376
2030-03-12 08:00:00,5814.74985,0.44479,0.74093,0.60502,0.12733
2030-03-12 09:00:00,5912.10825,0.50242,0.74093,0.58725,0.20611
2030-03-12 10:00:00,5912.10825,0.47689,0.74093,0.60004,0.23085
2030-03-12 11:00:00,5863.42905,0.48102,0.74093,0.59242,0.34762
2030-03-12 12:00:00,5814.74985,0.58333,0.74093,0.53561,0.40909
2030-03-12 13:00:00,5766.07065,0.56642,0.74093,0.53853,0.31373
2030-03-12 14:00:00,5717.39145,0.52512,0.74093,0.55368,0.19551
2030-03-12 15:00:00,5766.07065,0.57461,0.74093,0.53443,0.15903
2030-03-12 16:00:00,6009.46665,0.59079,0.74093,0.55407,0.12326
2030-03-12 17:00:00,6301.54184,0.63147,0.92616,0.56699,0.06359
2030-03-12 18:00:00,6301.54184,0.5911,0.92616,0.58721,0.01634
2030-03-12 19:00:00,6106.82504,0.50847,0.92616,0.60642,0.0
2030-03-12 20:00:00,5863.42905,0.43189,0.92616,0.61704,0.0
2030-03-12 21:00:00,5620.03306,0.43131,0.74093,0.58958,0.0
2030-03-12 22:00:00,5376.63707,0.43812,0.74093,0.55842,0.0
2030-03-12 23:00:00,5133.24107,0.52116,0.74093,0.48906,0.0
2030-03-13 00:00:00,4865.11624,0.58333,0.73423,0.42735,0.0
2030-03-13 01:00:00,4722.13731,0.57575,0.73423,0.41484,0.0
2030-03-13 02:00:00,4626.81803,0.47772,0.73423,0.45309,0.0
2030-03-13 03:00:00,4579.15839,0.4533,0.73423,0.45989,0.0
2030-03-13 04:00:00,4579.15839,0.50826,0.73423,0.43235,0.0
2030-03-13 05:00:00,4674.47767,0.46961,0.73423,0.46259,0.0
2030-03-13 06:00:00,4960.43552,0.47059,0.73423,0.4947,0.0
2030-03-13 07:00:00,5389.3723,0.55119,0.73423,0.50322,0.00164
2030-03-13 08:00:00,5722.9898,0.54826,0.73423,0.54272,0.02312
2030-03-13 09:00:00,5818.30908,0.50047,0.73423,0.57753,0.06922
2030-03-13 10:00:00,5818.30908,0.42888,0.73423,0.6134,0.14053
2030-03-13 11:00:00,5770.64944,0.45553,0.73423,0.59462,0.08929
2030-03-13 12:00:00,5722.9898,0.46749,0.73423,0.58319,0.08673
2030-03-13 13:00:00,5675.33016,0.46727,0.73423,0.57786,0.14098
2030-03-13 14:00:00,5627.67052,0.3871,0.73423,0.6126,0.15421
2030-03-13 15:00:00,5675.33016,0.35087,0.73423,0.63618,0.1504
2030-03-13 16:00:00,5913.62837,0.25202,0.73423,0.71288,0.08116
2030-03-13 17:00:00,6199.58622,0.20823,0.91778,0.76742,0.05849
2030-03-13 18:00:00,6199.58622,0.11676,0.91778,0.81325,0.03045
2030-03-13 19:00:00,6008.94765,0.18573,0.91778,0.75696,0.0
2030-03-13 20:00:00,5770.64944,0.12186,0.91778,0.76179,0.0
2030-03-13 21:00:00,5532.35123,0.09585,0.73423,0.74766,0.0
2030-03-13 22:00:00,5294.05302,0.13986,0.73423,0.69844,0.0
2030-03-13 23:00:00,5055.75481,0.06721,0.73423,0.70767,0.0
2030-03-14 00:00:00,4977.67135,0.03907,0.72745,0.71287,0.0
2030-03-14 01:00:00,4830.00262,0.03434,0.72745,0.6984,0.0
2030-03-14 02:00:00,4731.55681,0.06719,0.72745,0.67072,0.0
2030-03-14 03:00:00,4682.3339,0.05473,0.72745,0.67135,0.0
2030-03-14 04:00:00,4682.3339,0.06383,0.72745,0.66679,0.0
2030-03-14 05:00:00,4780.77972,0.0919,0.72745,0.66395,0.0
2030-03-14 06:00:00,5076.11716,0.0827,0.72745,0.70223,0.0
2030-03-14 07:00:00,5519.12333,0.10871,0.72745,0.7397,0.00489
2030-03-14 08:00:00,5863.68369,0.08061,0.72745,0.79307,0.06831
2030-03-14 09:00:00,5962.1295,0.08797,0.72745,0.8006,0.13753
2030-03-14 10:00:00,5962.1295,0.09831,0.72745,0.79542,0.14092
2030-03-14 11:00:00,5912.90659,0.08471,0.72745,0.79663,0.20752
2030-03-14 12:00:00,5863.68369,0.06084,0.72745,0.80297,0.30866
2030-03-14 13:00:00,5814.46078,0.10093,0.72745,0.77727,0.34972
2030-03-14 14:00:00,5765.23787,0.09584,0.72745,0.77421,0.27913
2030-03-14 15:00:00,5814.46078,0.11394,0.72745,0.77076,0.16787
2030-03-14 16:00:00,6060.57532,0.10962,0.72745,0.80098,0.07398
2030-03-14 17:00:00,6355.91276,0.08106,0.90931,0.84896,0.05129
2030-03-14 18:00:00,6355.91276,0.06261,0.90931,0.8582,0.01184
2030-03-14 19:00:00,6159.02113,0.03553,0.90931,0.84933,0.0
2030-03-14 20:00:00,5912.90659,0.03903,0.90931,0.81951,0.0
2030-03-14 21:00:00,5666.79205,0.03077,0.72745,0.79559,0.0
2030-03-14 22:00:00,5420.67752,0.01637,0.72745,0.77475,0.0
2030-03-14 23:00:00,5174.56298,0.01301,0.72745,0.74837,0.0
2030-03-15 00:00:00,5022.935,0.01847,0.72059,0.72835,0.0
2030-03-15 01:00:00,4873.38029,0.01679,0.72059,0.71214,0.0
2030-03-15 02:00:00,4773.67716,0.02554,0.72059,0.69639,0.0
2030-03-15 03:00:00,4723.82559,0.03952,0.72059,0.6837,0.0
2030-03-15 04:00:00,4723.82559,0.04671,0.72059,0.6801,0.0
2030-03-15 05:00:00,4823.52872,0.03624,0.72059,0.69671,0.0
2030-03-15 06:00:00,5122.63814,0.02771,0.72059,0.73509,0.0
2030-03-15 07:00:00,5571.30227,0.01927,0.72059,0.79046,0.00725
2030-03-15 08:00:00,5920.26325,0.02891,0.72059,0.82542,0.03177
2030-03-15 09:00:00,6019.96639,0.02853,0.72059,0.83698,0.07878
2030-03-15 10:00:00,6019.96639,0.01733,0.72059,0.84259,0.16765
2030-03-15 11:00:00,5970.11482,0.01883,0.72059,0.83616,0.25972
2030-03-15 12:00:00,5920.26325,0.02058,0.72059,0.82959,0.37229
2030-03-15 13:00:00,5870.41168,0.01206,0.72059,0.82818,0.36784
2030-03-15 14:00:00,5820.56012,0.00943,0.72059,0.82381,0.30953
2030-03-15 15:00:00,5870.41168,0.02177,0.72059,0.82331,0.32702
2030-03-15 16:00:00,6119.66953,0.02119,0.72059,0.85202,0.35263
2030-03-15 17:00:00,6418.77895,0.01747,0.90074,0.88799,0.15543
2030-03-15 18:00:00,6418.77895,0.01053,0.90074,0.89147,0.04702
2030-03-15 19:00:00,6219.37267,0.00641,0.90074,0.87079,0.0
2030-03-15 20:00:00,5970.11482,0.01009,0.90074,0.84053,0.0
2030-03-15 21:00:00,5720.85698,0.00845,0.72059,0.81294,0.0
2030-03-15 22:00:00,5471.59913,0.0137,0.72059,0.78189,0.0
2030-03-15 23:00:00,5222.34128,0.00875,0.72059,0.75595,0.0
2030-03-16 00:00:00,4729.30508,0.00668,0.71366,0.70078,0.0
2030-03-16 01:00:00,4591.98495,0.00518,0.71366,0.68588,0.0
2030-03-16 02:00:00,4500.4382,0.00501,0.71366,0.67553,0.0
2030-03-16 03:00:00,4454.66482,0.00384,0.71366,0.67089,0.0
2030-03-16 04:00:00,4454.66482,0.00736,0.71366,0.66913,0.0
2030-03-16 05:00:00,4546.21157,0.0132,0.71366,0.67664,0.0
2030-03-16 06:00:00,4820.85183,0.01123,0.71366,0.70894,0.0
2030-03-16 07:00:00,5232.81222,0.01212,0.71366,0.75546,0.00468
2030-03-16 08:00:00,5553.22585,0.00969,0.71366,0.79321,0.07811
2030-03-16 09:00:00,5644.7726,0.01218,0.71366,0.8024,0.13518
2030-03-16 10:00:00,5644.7726,0.01066,0.71366,0.80316,0.18964
2030-03-16 11:00:00,5598.99922,0.01424,0.71366,0.79614,0.17765
2030-03-16 12:00:00,5553.22585,0.00933,0.71366,0.79339,0.2033
2030-03-16 13:00:00,5507.45247,0.00739,0.71366,0.78914,0.20375
2030-03-16 14:00:00,5461.6791,0.01593,0.71366,0.77964,0.19359
2030-03-16 15:00:00,5507.45247,0.02585,0.71366,0.77989,0.13005
2030-03-16 16:00:00,5736.31935,0.03641,0.71366,0.80069,0.10864
2030-03-16 17:00:00,6010.95961,0.04124,0.89208,0.82958,0.07235
2030-03-16 18:00:00,6010.95961,0.03566,0.89208,0.83238,0.01538
2030-03-16 19:00:00,5827.86611,0.04626,0.89208,0.80619,0.0
2030-03-16 20:00:00,5598.99922,0.04982,0.89208,0.77831,0.0
2030-03-16 21:00:00,5370.13234,0.08871,0.71366,0.73274,0.0
2030-03-16 22:00:00,5141.26546,0.09601,0.71366,0.70299,0.0
2030-03-16 23:00:00,4912.39858,0.09604,0.71366,0.67688,0.0
2030-03-17 00:00:00,4771.69178,0.12041,0.70666,0.64863,0.0
2030-03-17 01:00:00,4632.60554,0.11927,0.70666,0.63334,0.0
2030-03-17 02:00:00,4539.88138,0.08843,0.70666,0.63822,0.0
2030-03-17 03:00:00,4493.5193,0.15206,0.70666,0.60106,0.0
2030-03-17 04:00:00,4493.5193,0.16632,0.70666,0.59391,0.0
2030-03-17 05:00:00,4586.24346,0.13496,0.70666,0.6202,0.0
2030-03-17 06:00:00,4864.41594,0.16248,0.70666,0.63812,0.0
2030-03-17 07:00:00,5281.67466,0.14187,0.70666,0.69602,0.00977
2030-03-17 08:00:00,5606.20923,0.14011,0.70666,0.7339,0.04782
2030-03-17 09:00:00,5698.93339,0.1758,0.70666,0.72659,0.09884
2030-03-17 10:00:00,5698.93339,0.16713,0.70666,0.73094,0.11455
2030-03-17 11:00:00,5652.57131,0.17404,0.70666,0.72219,0.10341
2030-03-17 12:00:00,5606.20923,0.18052,0.70666,0.71365,0.1348
2030-03-17 13:00:00,5559.84715,0.16235,0.70666,0.71747,0.1795
2030-03-17 14:00:00,5513.48507,0.17491,0.70666,0.70589,0.16247
2030-03-17 15:00:00,5559.84715,0.14359,0.70666,0.72687,0.09272
2030-03-17 16:00:00,5791.65755,0.11332,0.70666,0.76847,0.09783
2030-03-17 17:00:00,6069.83003,0.18614,0.88333,0.76369,0.05655
2030-03-17 18:00:00,6069.83003,0.17995,0.88333,0.7668,0.02288
2030-03-17 19:00:00,5884.38171,0.26094,0.88333,0.70507,0.0
2030-03-17 20:00:00,5652.57131,0.1637,0.88333,0.72737,0.0
2030-03-17 21:00:00,5420.76091,0.1382,0.70666,0.71372,0.0
2030-03-17 22:00:00,5188.9505,0.15442,0.70666,0.67916,0.0
2030-03-17 23:00:00,4957.1401,0.14031,0.70666,0.6598,0.0
2030-03-18 00:00:00,5076.65608,0.11429,0.69959,0.68646,0.0
2030-03-18 01:00:00,4924.86299,0.10905,0.69959,0.67178,0.0
2030-03-18 02:00:00,4823.6676,0.08429,0.69959,0.67265,0.0
2030-03-18 03:00:00,4773.06991,0.07054,0.69959,0.67378,0.0
2030-03-18 04:00:00,4773.06991,0.06041,0.69959,0.67885,0.0
2030-03-18 05:00:00,4874.2653,0.04382,0.69959,0.6987,0.0
2030-03-18 06:00:00,5177.85147,0.02595,0.69959,0.74226,0.0
2030-03-18 07:00:00,5633.23073,0.01941,0.69959,0.79746,0.02696
2030-03-18 08:00:00,5987.4146,0.03416,0.69959,0.83045,0.11265
2030-03-18 09:00:00,6088.60999,0.01672,0.69959,0.85072,0.14101
2030-03-18 10:00:00,6088.60999,0.03058,0.69959,0.84378,0.19393
2030-03-18 11:00:00,6038.0123,0.02561,0.69959,0.8405,0.24101
2030-03-18 12:00:00,5987.4146,0.06325,0.69959,0.81587,0.2029
2030-03-18 13:00:00,5936.81691,0.06369,0.69959,0.80988,0.21126
2030-03-18 14:00:00,5886.21921,0.09091,0.69959,0.79048,0.24942
2030-03-18 15:00:00,5936.81691,0.13588,0.69959,0.77371,0.20678
2030-03-18 16:00:00,6189.80538,0.14059,0.69959,0.80019,0.1957
2030-03-18 17:00:00,6493.39156,0.14952,0.87449,0.83033,0.12153
2030-03-18 18:00:00,6493.39156,0.13931,0.87449,0.83545,0.03682
2030-03-18 19:00:00,6291.00078,0.1289,0.87449,0.81759,0.0
2030-03-18 20:00:00,6038.0123,0.10679,0.87449,0.79982,0.0
2030-03-18 21:00:00,5785.02382,0.08088,0.69959,0.78396,0.0
2030-03-18 22:00:00,5532.03534,0.05839,0.69959,0.76639,0.0
2030-03-18 23:00:00,5279.04686,0.05122,0.69959,0.74114,0.0
2030-03-19 00:00:00,4882.52417,0.05612,0.69245,0.69348,0.0
2030-03-19 01:00:00,4738.81991,0.06709,0.69245,0.6716,0.0
2030-03-19 02:00:00,4643.01707,0.05636,0.69245,0.66605,0.0
2030-03-19 03:00:00,4595.11565,0.0996,0.69245,0.63892,0.0
2030-03-19 04:00:00,4595.11565,0.1748,0.69245,0.60125,0.0
2030-03-19 05:00:00,4690.91849,0.21606,0.69245,0.5915,0.0
2030-03-19 06:00:00,4978.327,0.27583,0.69245,0.59432,0.0
2030-03-19 07:00:00,5409.43978,0.28134,0.69245,0.64071,0.02485
2030-03-19 08:00:00,5744.74971,0.2368,0.69245,0.70125,0.13857
2030-03-19 09:00:00,5840.55255,0.1419,0.69245,0.75972,0.27355
2030-03-19 10:00:00,5840.55255,0.16757,0.69245,0.74686,0.33136
2030-03-19 11:00:00,5792.65113,0.1195,0.69245,0.76548,0.41026
2030-03-19 12:00:00,5744.74971,0.12457,0.69245,0.75748,0.42597
2030-03-19 13:00:00,5696.84829,0.13116,0.69245,0.74872,0.39406
2030-03-19 14:00:00,5648.94687,0.26449,0.69245,0.67645,0.48122
2030-03-19 15:00:00,5696.84829,0.36808,0.69245,0.63001,0.36638
2030-03-19 16:00:00,5936.35539,0.41246,0.69245,0.63508,0.27316
2030-03-19 17:00:00,6223.7639,0.46376,0.86557,0.64215,0.1793
2030-03-19 18:00:00,6223.7639,0.50549,0.86557,0.62124,0.05608
2030-03-19 19:00:00,6032.15822,0.48922,0.86557,0.60755,0.0
2030-03-19 20:00:00,5792.65113,0.48575,0.86557,0.58198,0.0
2030-03-19 21:00:00,5553.14403,0.54362,0.69245,0.52568,0.0
2030-03-19 22:00:00,5313.63694,0.54435,0.69245,0.49801,0.0
2030-03-19 23:00:00,5074.12984,0.61267,0.69245,0.43647,0.0
2030-03-20 00:00:00,4849.39859,0.52224,0.68525,0.45616,0.0
2030-03-20 01:00:00,4707.07456,0.46054,0.68525,0.47085,0.0
2030-03-20 02:00:00,4612.19188,0.44466,0.68525,0.46798,0.0
2030-03-20 03:00:00,4564.75054,0.3805,0.68525,0.49473,0.0
2030-03-20 04:00:00,4564.75054,0.3664,0.68525,0.50179,0.0
2030-03-20 05:00:00,4659.63322,0.35442,0.68525,0.51861,0.0
2030-03-20 06:00:00,4944.28127,0.30117,0.68525,0.57774,0.0
2030-03-20 07:00:00,5371.25334,0.32555,0.68525,0.6142,0.01876
2030-03-20 08:00:00,5703.34273,0.56267,0.68525,0.53326,0.09259
2030-03-20 09:00:00,5798.22542,0.66305,0.68525,0.49378,0.15854
2030-03-20 10:00:00,5798.22542,0.62213,0.68525,0.51429,0.22687
2030-03-20 11:00:00,5750.78408,0.50091,0.68525,0.56961,0.25372
2030-03-20 12:00:00,5703.34273,0.53557,0.68525,0.54684,0.23622
2030-03-20 13:00:00,5655.90139,0.5877,0.68525,0.51531,0.20462
2030-03-20 14:00:00,5608.46005,0.54581,0.68525,0.53089,0.26075
2030-03-20 15:00:00,5655.90139,0.54376,0.68525,0.53733,0.24213
2030-03-20 16:00:00,5893.1081,0.57582,0.68525,0.54831,0.18521
2030-03-20 17:00:00,6177.75615,0.39558,0.85656,0.67106,0.09634
2030-03-20 18:00:00,6177.75615,0.30145,0.85656,0.71823,0.02914
2030-03-20 19:00:00,5987.99078,0.26899,0.85656,0.71285,0.0
2030-03-20 20:00:00,5750.78408,0.19998,0.85656,0.72039,0.0
2030-03-20 21:00:00,5513.57737,0.16131,0.68525,0.71272,0.0
2030-03-20 22:00:00,5276.37066,0.16036,0.68525,0.68615,0.0
2030-03-20 23:00:00,5039.16395,0.23525,0.68525,0.62158,0.0
2030-03-21 00:00:00,4805.42242,0.24355,0.67798,0.59078,0.0
2030-03-21 01:00:00,4664.93073,0.18058,0.67798,0.60631,0.0
2030-03-21 02:00:00,4571.26961,0.0884,0.67798,0.64182,0.0
2030-03-21 03:00:00,4524.43905,0.10256,0.67798,0.62939,0.0
2030-03-21 04:00:00,4524.43905,0.08095,0.67798,0.64021,0.0
2030-03-21 05:00:00,4618.10017,0.11508,0.67798,0.63379,0.0
2030-03-21 06:00:00,4899.08354,0.15945,0.67798,0.64359,0.0
2030-03-21 07:00:00,5320.55859,0.11239,0.67798,0.71522,0.02323
2030-03-21 08:00:00,5648.37252,0.12891,0.67798,0.74432,0.07619
2030-03-21 09:00:00,5742.03364,0.10505,0.67798,0.76695,0.14552
2030-03-21 10:00:00,5742.03364,0.11411,0.67798,0.76241,0.16194
2030-03-21 11:00:00,5695.20308,0.13028,0.67798,0.74897,0.2708
2030-03-21 12:00:00,5648.37252,0.13727,0.67798,0.74013,0.37642
2030-03-21 13:00:00,5601.54196,0.16341,0.67798,0.72169,0.35283
2030-03-21 14:00:00,5554.7114,0.21761,0.67798,0.6892,0.30734
2030-03-21 15:00:00,5601.54196,0.31174,0.67798,0.64738,0.35466
2030-03-21 16:00:00,5835.69477,0.28557,0.67798,0.68719,0.23296
2030-03-21 17:00:00,6116.67813,0.31998,0.84748,0.70198,0.14234
2030-03-21 18:00:00,6116.67813,0.34477,0.84748,0.68956,0.06139
2030-03-21 19:00:00,5929.35589,0.50642,0.84748,0.58721,0.0
